dbms	?column?	schemaname	tablename	column	?column?	type	?column?	?column?	?column?	?column?	?column?
postgresql	""	public	ref_postcodes	built up sub-division	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	lower layer super output area	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	rural/urban	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	region	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	altitude	""	bigint	""	""	""	""	""
postgresql	""	public	ref_postcodes	london zone	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	lsoa code	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	local authority	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	msoa code	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	middle layer super output area	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	parish code	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	census output area	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	constituency code	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_postcodes	index of multiple deprivation	""	bigint	""	""	""	""	""
postgresql	""	public	ref_postcodes	quality	""	bigint	""	""	""	""	""
postgresql	""	public	ref_postcodes	user type	""	bigint	""	""	""	""	""
postgresql	""	public	ref_postcodes	last updated	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	ref_readings	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings	reading_registerid	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings	reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings	meterpointid	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings	datetime	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings	createddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings	meterreadingsource	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings	readingtype	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings	reading_value	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_audit	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_audit	reading_registerid	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_audit	reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_audit	id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_audit	meterpointid	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_audit	datetime	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_audit	createddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_audit	meterreadingsource	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_audit	readingtype	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_audit	reading_value	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_readings_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meter_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal	register_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal	billable	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal	haslivecharge	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal	hasregisteradvance	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meterpointnumber	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meterreadingcreateddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meterreadingdatetime	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal	meterserialnumber	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal	readingvalue	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_internal	registerreference	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal	required	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meter_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	register_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	billable	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	haslivecharge	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	hasregisteradvance	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meterpointnumber	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meterreadingcreateddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meterreadingdatetime	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	meterserialnumber	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	readingvalue	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	registerreference	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	required	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meter_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	register_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	billable	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	haslivecharge	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	hasregisteradvance	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meterpointnumber	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meterreadingcreateddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meterreadingdatetime	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	meterserialnumber	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	readingvalue	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	registerreference	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	required	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_pa	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meter_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	register_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	billable	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	haslivecharge	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	hasregisteradvance	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meterpointnumber	""	bigint	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meterreadingcreateddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meterreadingdatetime	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meterserialnumber	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	registerreference	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	required	""	boolean	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	no_of_digits	""	integer	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	readingvalue	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	previous_reading	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	current_reading	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	max_previous_reading	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	corrected_reading	""	double precision	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	meter_rolled_over	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_readings_internal_valid	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_registers	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers	registers_eacaq	""	double precision	""	""	""	""	""
postgresql	""	public	ref_registers	registers_registerreference	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers	registers_sourceidtype	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers	registers_tariffcomponent	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers	registers_tpr	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers	registers_tprperioddescription	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_attributes	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_attributes	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_attributes	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_attributes	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_attributes	registersattributes_attributename	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_attributes	registersattributes_attributedescription	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_attributes	registersattributes_attributevalue	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_attributes_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_attributes_audit	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_attributes_audit	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_attributes_audit	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_attributes_audit	registersattributes_attributename	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_attributes_audit	registersattributes_attributedescription	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_attributes_audit	registersattributes_attributevalue	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_attributes_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_registers_attributes_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_registers_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_audit	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_audit	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_audit	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_audit	registers_eacaq	""	double precision	""	""	""	""	""
postgresql	""	public	ref_registers_audit	registers_registerreference	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_audit	registers_sourceidtype	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_audit	registers_tariffcomponent	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_audit	registers_tpr	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registers_audit	registers_tprperioddescription	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registers_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_registers_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_registrations_status_elec	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registrations_status_elec	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registrations_status_elec_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registrations_status_elec_audit	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registrations_status_elec_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_registrations_status_elec_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_registrations_status_gas	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registrations_status_gas	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registrations_status_gas_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_registrations_status_gas_audit	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_registrations_status_gas_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_registrations_status_gas_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history	discounts	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history	tariff_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history	exit_fees	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history_audit	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_audit	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_audit	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_audit	discounts	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_audit	tariff_type	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_audit	exit_fees	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc	name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc	rate	""	double precision	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc	registers	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc	chargeablecomponentuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	rate	""	double precision	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	registers	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	chargeablecomponentuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_sc_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur	name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur	rate	""	double precision	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur	registers	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur	chargeablecomponentuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	rate	""	double precision	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	registers	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	chargeablecomponentuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_elec_ur_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc	name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc	rate	""	double precision	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc	registers	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc	chargeablecomponentuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	rate	""	double precision	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	registers	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	chargeablecomponentuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_sc_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur	name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur	rate	""	double precision	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur	registers	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur	chargeablecomponentuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	tariff_name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	start_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	end_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	name	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	rate	""	double precision	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	registers	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	chargeablecomponentuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	ref_tariff_history_gas_ur_audit	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	ref_time	time_of_day_key	""	integer	""	""	""	""	""
postgresql	""	public	ref_time	hour_of_day_24	""	integer	""	""	""	""	""
postgresql	""	public	ref_time	hour_of_day_12	""	integer	""	""	""	""	""
postgresql	""	public	ref_time	am_pm	""	character(2)	""	""	""	""	""
postgresql	""	public	ref_time	minute_of_hour	""	integer	""	""	""	""	""
postgresql	""	public	ref_time	half_hour	""	integer	""	""	""	""	""
postgresql	""	public	ref_time	half_hour_of_day	""	integer	""	""	""	""	""
postgresql	""	public	ref_time	quarter_hour	""	integer	""	""	""	""	""
postgresql	""	public	ref_time	quarter_hour_of_day	""	integer	""	""	""	""	""
postgresql	""	public	ref_time	string_representation_24	""	character(5)	""	""	""	""	""
postgresql	""	public	ref_time	string_representation_12	""	character(5)	""	""	""	""	""
postgresql	""	public	seq_0_to_10	i	""	integer	""	""	""	""	""
postgresql	""	public	temp_cab_dates_quarter4_2018	external_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_cab_dates_quarter4_2018	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_cab_dates_quarter4_2018	source	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	igloo_user_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	supply_postcode	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	account_status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	meterpoint_type_elec	""	character varying(1)	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	meterpoints_status_elec	""	character varying(8)	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	registration_status_elec	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	supply_startdate_elec	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	supply_enddate_elec	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	supply_contract_creation_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	meter_point_id_elec	""	bigint	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	meter_id_elec	""	bigint	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	register_id_elec	""	bigint	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	register_elec_eacaq	""	double precision	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	register_elec_reference	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	register_elec_tpr	""	bigint	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	read_min_created_date_elec	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	read_max_created_date_elec	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_elec_attributes_daily_and_hourly_calculated_reads	read_min_readings_elec	""	double precision	""	""	""	""	""
